metric,min_strides,alpha,cutoff_years,half_width_bp,s,n,detected,detection,fdr_mean,f1_mean,recall_mean,fp_mean,calls_mean,no_calls,tp_total,fp_total,fn_total,fdp_pooled,f1_pooled,fdp_ci_low,fdp_ci_high,f1_ci_low,f1_ci_high
peak,1,0.05,30000,500000,0.006,100,95,0.95,0.9101771835405736,0.16200088728369785,0.95,10.84,11.79,0,95,1084,5,0.9194232400339271,0.1485535574667709,0.9015357298091916,0.9184219781454784,0.14857311139573473,0.17573490626609148
peak,1,0.05,30000,500000,0.007,100,96,0.96,0.9088560551047395,0.16470730894492505,0.96,10.94,11.9,0,96,1094,4,0.9193277310924369,0.14883720930232558,0.901120997904386,0.9162620218110351,0.15250822510607726,0.1771989566483568
peak,1,0.05,30000,500000,0.008,100,100,1.0,0.9052075750766186,0.16937640508786017,1.0,11.37,12.37,0,100,1137,0,0.9191592562651576,0.14958863126402394,0.8935256122452596,0.9146209479846703,0.1556599059690739,0.18499908632303372
peak,1,0.05,30000,500000,0.009,100,98,0.98,0.9163301414077765,0.1530780965725171,0.98,11.77,12.75,0,98,1177,2,0.9231372549019607,0.14254545454545456,0.9100751190856359,0.9218464621262604,0.14362100690990628,0.16367878834451322
peak,1,0.05,30000,500000,0.01,100,97,0.97,0.9019506991695881,0.17374276674926153,0.97,10.66,11.63,0,97,1066,3,0.9165950128976784,0.1536025336500396,0.8899169825354012,0.9126215409574067,0.1579220643749357,0.19049750661742348
peak,1,0.05,40000,50000,0.001,100,12,0.12,0.9901883394383395,0.018062132312132315,0.12,11.44,11.56,0,12,1144,88,0.9896193771626297,0.01910828025477707,0.9842538156288155,0.9950448717948717,0.00922266969141969,0.02882361527361525
peak,1,0.05,40000,50000,0.002,100,15,0.15,0.9875851617852391,0.022750634985929108,0.15,11.77,11.92,0,15,1177,85,0.9874161073825504,0.02321981424148607,0.9813143763099644,0.9935191745657592,0.011860223273458566,0.03408654792919499
peak,1,0.05,40000,50000,0.003,100,32,0.32,0.9735508268391396,0.04846923045994253,0.32,12.15,12.47,0,32,1215,68,0.9743384121892542,0.047512991833704527,0.9650483823785005,0.9816879644972332,0.03377297607148613,0.06397941409940248
peak,1,0.05,40000,50000,0.004,100,44,0.44,0.9656556028938382,0.06314370625262586,0.44,12.47,12.91,0,44,1247,56,0.9659178931061193,0.06326383896477354,0.9568191861243333,0.9738423865799234,0.048504387833034956,0.07912290775144809
peak,1,0.05,40000,50000,0.005,100,76,0.76,0.9336786674024292,0.12027837089524394,0.76,11.84,12.6,0,76,1184,24,0.9396825396825397,0.11176470588235295,0.9236910995375026,0.9434929656315046,0.10320512671882641,0.13703178591918916
peak,1,0.05,40000,50000,0.006,100,82,0.82,0.9288532122475621,0.12925613911820666,0.82,12.19,13.01,0,82,1219,18,0.9369715603382014,0.11705924339757316,0.9188719152439838,0.9378082352882469,0.11384893918481495,0.14602419880483325
peak,1,0.05,40000,50000,0.007,100,91,0.91,0.9224568659903832,0.14163237660620887,0.91,12.11,13.02,0,91,1211,9,0.9301075268817204,0.12981455064194009,0.9150730503424519,0.9295374691981789,0.12912565869879286,0.15433179694139257
peak,1,0.05,40000,50000,0.008,100,97,0.97,0.9258361009314897,0.13674211975812645,0.97,13.31,14.28,0,97,1331,3,0.9320728291316527,0.12696335078534032,0.9204965320840364,0.9314598751265819,0.12718518293710826,0.1459086821653643
peak,1,0.05,40000,50000,0.009,100,97,0.97,0.9214778701410313,0.14408762522058388,0.97,12.61,13.58,0,97,1261,3,0.9285714285714286,0.13305898491083676,0.9153304310755389,0.9274217985306317,0.13406148177285868,0.15435578135448827
peak,1,0.05,40000,50000,0.01,100,97,0.97,0.9167912551414874,0.1512685821275537,0.97,12.14,13.11,0,97,1214,3,0.9260106788710908,0.13749114103472715,0.9083593248169101,0.9242880126624323,0.13906407900644321,0.1641912071239659
peak,1,0.05,40000,100000,0.001,100,17,0.17,0.9846840104340105,0.027874403374403375,0.17,11.39,11.56,0,17,1139,83,0.9852941176470589,0.027070063694267517,0.9773868457930958,0.9918752795815297,0.014872483766233766,0.04097985833610832
peak,1,0.05,40000,100000,0.002,100,22,0.22,0.980754862999058,0.035062906048200164,0.22,11.7,11.92,0,22,1170,78,0.9815436241610739,0.034055727554179564,0.9729495148438162,0.9878500372993021,0.022151736090706677,0.049119402982638276
peak,1,0.05,40000,100000,0.003,100,37,0.37,0.9689442122634847,0.05677081776152983,0.37,12.1,12.47,0,37,1210,63,0.9703287890938251,0.05493689680772086,0.9600303166561681,0.9773905849665041,0.041605492697017465,0.0726656083467616
peak,1,0.05,40000,100000,0.004,100,50,0.5,0.9607970864103217,0.07209276536344969,0.5,12.41,12.91,0,50,1241,50,0.9612703330751355,0.07189072609633357,0.9521856984151469,0.9691222214468539,0.05696253418755819,0.08764310595203424
peak,1,0.05,40000,100000,0.005,100,81,0.81,0.929550638998085,0.12783392645079952,0.81,11.79,12.6,0,81,1179,19,0.9357142857142857,0.11911764705882352,0.919536012319294,0.9388270258982935,0.11204762405994989,0.14451085292344965
peak,1,0.05,40000,100000,0.006,100,84,0.84,0.9274316436201111,0.13190571176777932,0.84,12.17,13.01,0,84,1217,16,0.93543428132206,0.11991434689507495,0.9181081453551753,0.9363965681864289,0.11672236414902755,0.14744356641332074
peak,1,0.05,40000,100000,0.007,100,91,0.91,0.9224568659903832,0.14163237660620887,0.91,12.11,13.02,0,91,1211,9,0.9301075268817204,0.12981455064194009,0.9152826829367351,0.9301193554235022,0.1283216671928862,0.1541057243724889
peak,1,0.05,40000,100000,0.008,100,100,1.0,0.9192335368289257,0.14717069118669787,1.0,13.28,14.28,0,100,1328,0,0.9299719887955182,0.13089005235602094,0.9108371973603102,0.9261702903984952,0.13638661728248333,0.16007965768069668
peak,1,0.05,40000,100000,0.009,100,97,0.97,0.9214778701410313,0.14408762522058388,0.97,12.61,13.58,0,97,1261,3,0.9285714285714286,0.13305898491083676,0.9150474775289211,0.9272319329190687,0.13420582048707638,0.1548365662155506
peak,1,0.05,40000,100000,0.01,100,97,0.97,0.9167912551414874,0.1512685821275537,0.97,12.14,13.11,0,97,1214,3,0.9260106788710908,0.13749114103472715,0.9085046031561319,0.9243030105837575,0.13890011874542801,0.1641811288138657
peak,1,0.05,40000,250000,0.001,100,32,0.32,0.9716746688983531,0.05156736684368264,0.32,11.24,11.56,0,32,1124,68,0.972318339100346,0.050955414012738856,0.9626610124524597,0.9801392445639155,0.036279175867991655,0.06749803964310543
peak,1,0.05,40000,250000,0.002,100,37,0.37,0.9669139312699684,0.0600480474977379,0.37,11.55,11.92,0,37,1155,63,0.9689597315436241,0.05727554179566564,0.9566613340671198,0.9761162936092116,0.043721128939859584,0.07815723040074819
peak,1,0.05,40000,250000,0.003,100,51,0.51,0.9559589614032339,0.08029014724525561,0.51,11.96,12.47,0,51,1196,49,0.9591018444266239,0.0757238307349666,0.9460980893096415,0.9658287970156778,0.06276672437469652,0.09796696728194407
peak,1,0.05,40000,250000,0.004,100,66,0.66,0.9441843709094482,0.1013568427892918,0.66,12.25,12.91,0,66,1225,34,0.9488768396591789,0.09489575844716032,0.9333673153600788,0.9535906464381853,0.08520706855612506,0.11948736063604949
peak,1,0.05,40000,250000,0.005,100,85,0.85,0.926546309993756,0.13341725978413285,0.85,11.75,12.6,0,85,1175,15,0.9325396825396826,0.125,0.9168781721378897,0.9356421255223965,0.11814224992342251,0.1487814793386581
peak,1,0.05,40000,250000,0.006,100,90,0.9,0.9221213983098658,0.14164930151136906,0.9,12.11,13.01,0,90,1211,10,0.9308224442736357,0.1284796573875803,0.913603071812089,0.9303804112328591,0.12756104408749144,0.15597836327964373
peak,1,0.05,40000,250000,0.007,100,94,0.94,0.9202425802760975,0.14573627271010497,0.94,12.08,13.02,0,94,1208,6,0.9278033794162827,0.1340941512125535,0.9131394561198231,0.9273119444521208,0.13350023171721415,0.15769086255610348
peak,1,0.05,40000,250000,0.008,100,100,1.0,0.9192335368289257,0.14717069118669787,1.0,13.28,14.28,0,100,1328,0,0.9299719887955182,0.13089005235602094,0.9110743250235751,0.9266357030259686,0.13559725149312962,0.15960754529415622
peak,1,0.05,40000,250000,0.009,100,98,0.98,0.9207635844267457,0.14542095855391723,0.98,12.6,13.58,0,98,1260,2,0.9278350515463918,0.13443072702331962,0.914441035580272,0.9263416140169283,0.13596726859134567,0.15572546225722797
peak,1,0.05,40000,250000,0.01,100,97,0.97,0.9167912551414874,0.1512685821275537,0.97,12.14,13.11,0,97,1214,3,0.9260106788710908,0.13749114103472715,0.9082088323613092,0.924138144828383,0.13922175541429227,0.16447731638481994
peak,1,0.05,40000,500000,0.001,100,55,0.55,0.9519119650988845,0.087761198725595,0.55,11.01,11.56,0,55,1101,45,0.9524221453287197,0.0875796178343949,0.9427584567457827,0.9611661445999391,0.07117012256319531,0.10404525506957779
peak,1,0.05,40000,500000,0.002,100,63,0.63,0.9457179769405002,0.09899318363095451,0.63,11.29,11.92,0,63,1129,37,0.9471476510067114,0.09752321981424149,0.93615409960052,0.9552500941439022,0.08222834078546153,0.11571504203141196
peak,1,0.05,40000,500000,0.003,100,72,0.72,0.9393933480949735,0.11082364003833918,0.72,11.75,12.47,0,72,1175,28,0.942261427425822,0.10690423162583519,0.9298890479833205,0.9479880789510626,0.09553113900605234,0.12738956814477828
peak,1,0.05,40000,500000,0.004,100,76,0.76,0.9349079251330025,0.11820209898237408,0.76,12.15,12.91,0,76,1215,24,0.941130906274206,0.10927390366642703,0.9247863600327262,0.9442147293813857,0.10214521334182224,0.1350647701915866
peak,1,0.05,40000,500000,0.005,100,87,0.87,0.9246296433270893,0.13688948200635506,0.87,11.73,12.6,0,87,1173,13,0.930952380952381,0.12794117647058822,0.9153756717514941,0.9329346126441928,0.12296054398960744,0.15209568221739272
peak,1,0.05,40000,500000,0.006,100,97,0.97,0.9161408788293464,0.15260442971649726,0.97,12.04,13.01,0,97,1204,3,0.9254419677171407,0.13847251962883655,0.9085860976073147,0.9234007624588604,0.1404372419013772,0.1649280412340908
peak,1,0.05,40000,500000,0.007,100,95,0.95,0.9192425802760975,0.14755445452828678,0.95,12.07,13.02,0,95,1207,5,0.9270353302611367,0.1355206847360913,0.9120698536198922,0.925734604927881,0.13625044238295617,0.15945908646436122
peak,1,0.05,40000,500000,0.008,100,100,1.0,0.9192335368289257,0.14717069118669787,1.0,13.28,14.28,0,100,1328,0,0.9299719887955182,0.13089005235602094,0.910986722229214,0.9260679007583554,0.13635995203155996,0.1596260813688888
peak,1,0.05,40000,500000,0.009,100,98,0.98,0.9207635844267457,0.14542095855391723,0.98,12.6,13.58,0,98,1260,2,0.9278350515463918,0.13443072702331962,0.9147830571853984,0.926285070486518,0.13612062454817955,0.15543229164906375
peak,1,0.05,40000,500000,0.01,100,97,0.97,0.9167912551414874,0.1512685821275537,0.97,12.14,13.11,0,97,1214,3,0.9260106788710908,0.13749114103472715,0.9087663662071073,0.9239480312858795,0.1397334134365582,0.16398607613884822
peak,1,0.05,50000,50000,0.001,100,11,0.11,0.9918879325438923,0.015053815465580172,0.11,12.15,12.26,0,11,1215,89,0.9910277324632952,0.016591251885369532,0.9866660186272705,0.9960597231715653,0.007333199643493762,0.024719955861132306
peak,1,0.05,50000,50000,0.002,100,13,0.13,0.9903035071653492,0.01795114766554395,0.13,12.61,12.74,0,13,1261,87,0.9897959183673469,0.018922852983988356,0.9850111743702205,0.9948968428683891,0.009495226116762494,0.02759070569523356
peak,1,0.05,50000,50000,0.003,100,31,0.31,0.975843663689252,0.04458220984381975,0.31,13.17,13.48,0,31,1317,69,0.9770029673590505,0.04281767955801105,0.9680824544532265,0.9830770804563084,0.03133768391481239,0.05859848328700881
peak,1,0.05,50000,50000,0.004,100,40,0.4,0.9704023098051258,0.05480376751038391,0.4,13.27,13.67,0,40,1327,60,0.9707388441843453,0.054533060668029994,0.9630471055065002,0.9779011076487344,0.041110573187991925,0.06819041647980502
peak,1,0.05,50000,50000,0.005,100,73,0.73,0.9402954945158539,0.10877893680555546,0.73,12.97,13.7,0,73,1297,27,0.9467153284671533,0.09931972789115646,0.9304033156295328,0.9498893379130068,0.09222250883277518,0.12541053637839625
peak,1,0.05,50000,50000,0.006,100,81,0.81,0.9351401826474237,0.1189820388290909,0.81,13.05,13.86,0,81,1305,19,0.9415584415584416,0.10901749663526245,0.92698999216928,0.9434642767599698,0.10411003158245637,0.13317398147172596
peak,1,0.05,50000,50000,0.007,100,90,0.9,0.9306937574606537,0.12768735059267766,0.9,13.43,14.33,0,90,1343,10,0.9371946964410328,0.11741682974559686,0.9239177648306637,0.9375357462020748,0.11571614288201665,0.13957283464888037
peak,1,0.05,50000,50000,0.008,100,98,0.98,0.9284921190952065,0.1325330162015786,0.98,13.85,14.83,0,98,1385,2,0.9339177343223196,0.12381554011370816,0.9238779822522307,0.9332258410790545,0.12416619742608014,0.1403928857295133
peak,1,0.05,50000,50000,0.009,100,96,0.96,0.9255605057974288,0.1367542184659177,0.96,13.47,14.43,0,96,1347,4,0.9334719334719335,0.12443292287751134,0.9188344072364254,0.932059675699482,0.1256156350202906,0.14794688004523263
peak,1,0.05,50000,50000,0.01,100,97,0.97,0.9231239784444928,0.14062099812114617,0.97,13.29,14.26,0,97,1329,3,0.9319775596072931,0.127129750982962,0.9150368650010906,0.9303877141853899,0.12879139826530908,0.15282968114542012
peak,1,0.05,50000,100000,0.001,100,17,0.17,0.9868691416942191,0.0242526146024598,0.17,12.09,12.26,0,17,1209,83,0.9861337683523654,0.02564102564102564,0.9804381527077154,0.9921868258579655,0.014441683643154232,0.03596541051827429
peak,1,0.05,50000,100000,0.002,100,26,0.26,0.979966807029736,0.036946844349321134,0.26,12.48,12.74,0,26,1248,74,0.9795918367346939,0.03784570596797671,0.9727876178685604,0.9865079517926773,0.025079395703196013,0.050020732501073056
peak,1,0.05,50000,100000,0.003,100,38,0.38,0.9702505772521254,0.05489310156647618,0.38,13.1,13.48,0,38,1310,62,0.9718100890207715,0.052486187845303865,0.9622003818131044,0.9782997360686698,0.04003029123654124,0.06942082304735166
peak,1,0.05,50000,100000,0.004,100,48,0.48,0.9653022205668784,0.06437121554222823,0.48,13.19,13.67,0,48,1319,52,0.9648866130212144,0.065439672801636,0.9573493983263394,0.9727755664342805,0.05065272702873321,0.07896585105726746
peak,1,0.05,50000,100000,0.005,100,77,0.77,0.9373287025359041,0.11424358327020193,0.77,12.93,13.7,0,77,1293,23,0.9437956204379562,0.10476190476190476,0.9277497900933932,0.9470358715207403,0.09757217399940511,0.13000122095247446
peak,1,0.05,50000,100000,0.006,100,83,0.83,0.9339179604252016,0.12128467040803828,0.83,13.03,13.86,0,83,1303,17,0.9401154401154401,0.1117092866756393,0.9261054254751607,0.941420011737526,0.10806238378914797,0.13467861489804298
peak,1,0.05,50000,100000,0.007,100,90,0.9,0.9306937574606537,0.12768735059267766,0.9,13.43,14.33,0,90,1343,10,0.9371946964410328,0.11741682974559686,0.9236112306234282,0.9373730370617777,0.11597709700098774,0.1399896448758369
peak,1,0.05,50000,100000,0.008,100,99,0.99,0.9264921190952065,0.13586634953491192,0.99,13.84,14.83,0,99,1384,1,0.933243425488874,0.12507896399241947,0.921020223065663,0.9313909361404593,0.12757618801084947,0.14494211138542135
peak,1,0.05,50000,100000,0.009,100,97,0.97,0.9245605057974288,0.13857240028409953,0.97,13.46,14.43,0,97,1346,3,0.9327789327789328,0.12572909915748542,0.9181439167331132,0.9308788329961717,0.12793965042095268,0.14919106528423837
peak,1,0.05,50000,100000,0.01,100,97,0.97,0.9231239784444928,0.14062099812114617,0.97,13.29,14.26,0,97,1329,3,0.9319775596072931,0.127129750982962,0.9147736631187121,0.9300499782435526,0.12929090506894803,0.15353884241916577
peak,1,0.05,50000,250000,0.001,100,32,0.32,0.9736488301430252,0.04837457391249961,0.32,11.94,12.26,0,32,1194,68,0.9738988580750407,0.048265460030165915,0.9652530838141905,0.9814778316766224,0.034043372915354336,0.06369756339936293
peak,1,0.05,50000,250000,0.002,100,42,0.42,0.9660086844849264,0.06225843918723175,0.42,12.32,12.74,0,42,1232,58,0.967032967032967,0.0611353711790393,0.9571322436852476,0.9747860278692925,0.04648733204574922,0.07827493005790219
peak,1,0.05,50000,250000,0.003,100,51,0.51,0.9605875458390939,0.07282516594621186,0.51,12.97,13.48,0,51,1297,49,0.962166172106825,0.07044198895027624,0.9522237335226693,0.9686373739424919,0.05804332413802229,0.08797596414611995
peak,1,0.05,50000,250000,0.004,100,64,0.64,0.9517194561091141,0.08894575792899298,0.64,13.03,13.67,0,64,1303,36,0.9531821506949525,0.08725289706884799,0.9430183066901368,0.9600942417539402,0.07404561955795644,0.10456920082992416
peak,1,0.05,50000,250000,0.005,100,80,0.8,0.9355588612660628,0.11758192913486357,0.8,12.9,13.7,0,80,1290,20,0.9416058394160584,0.10884353741496598,0.9257492327385933,0.9445838055327119,0.10206533033380522,0.13406433984374233
peak,1,0.05,50000,250000,0.006,100,89,0.89,0.928354145155504,0.13139253476590262,0.89,12.97,13.86,0,89,1297,11,0.9357864357864358,0.11978465679676985,0.9210584086259652,0.9355780849570401,0.118717023216049,0.14403008341866025
peak,1,0.05,50000,250000,0.007,100,93,0.93,0.9288374062245071,0.13117025657558368,0.93,13.4,14.33,0,93,1340,7,0.9351011863224006,0.12133072407045009,0.9224878896110993,0.9351865192381499,0.12007973579963019,0.14206554238100666
peak,1,0.05,50000,250000,0.008,100,99,0.99,0.9264921190952065,0.13586634953491192,0.99,13.84,14.83,0,99,1384,1,0.933243425488874,0.12507896399241947,0.9211169647925492,0.9313673776658405,0.12764373426813608,0.1447916597410195
peak,1,0.05,50000,250000,0.009,100,98,0.98,0.9240341900079551,0.13957240028409953,0.98,13.45,14.43,0,98,1345,2,0.932085932085932,0.1270252754374595,0.9172784542520342,0.9298142615605369,0.12979402174517785,0.15034737197847164
peak,1,0.05,50000,250000,0.01,100,97,0.97,0.9231239784444928,0.14062099812114617,0.97,13.29,14.26,0,97,1329,3,0.9319775596072931,0.127129750982962,0.9152110433261869,0.9298860531223033,0.12966356214302016,0.1529945459444448
peak,1,0.05,50000,500000,0.001,100,50,0.5,0.9584142599036595,0.07631519701488741,0.5,11.76,12.26,0,50,1176,50,0.9592169657422512,0.07541478129713423,0.9495680480503199,0.9671424850122395,0.06030422694995063,0.09240784286018419
peak,1,0.05,50000,500000,0.002,100,65,0.65,0.9483582577273013,0.09480132489218501,0.65,12.09,12.74,0,65,1209,35,0.9489795918367347,0.09461426491994178,0.939563466005398,0.9570954476527253,0.07933864562622134,0.11040497971166296
peak,1,0.05,50000,500000,0.003,100,73,0.73,0.9435646628912885,0.10416591641110419,0.73,12.75,13.48,0,73,1275,27,0.9458456973293768,0.10082872928176796,0.9354632651930543,0.9512482340640526,0.09013410336924185,0.11862983997324002
peak,1,0.05,50000,500000,0.004,100,74,0.74,0.9419399439546019,0.10660296999796975,0.74,12.93,13.67,0,74,1293,26,0.9458668617410387,0.10088616223585549,0.9336495276849069,0.9504124372817674,0.09162749954644471,0.1211301228697049
peak,1,0.05,50000,500000,0.005,100,84,0.84,0.9322450084522099,0.12361006766300209,0.84,12.86,13.7,0,84,1286,16,0.9386861313868613,0.11428571428571428,0.9230454521766198,0.9413098133165008,0.10827514535827985,0.13897042335814375
peak,1,0.05,50000,500000,0.006,100,97,0.97,0.9223738754252342,0.14250738070427796,0.97,12.89,13.86,0,97,1289,3,0.93001443001443,0.13055181695827725,0.9160838903896611,0.9283923814974817,0.13235007752171402,0.15305157296787056
peak,1,0.05,50000,500000,0.007,100,94,0.94,0.9279283153154162,0.13283692324225033,0.94,13.39,14.33,0,94,1339,6,0.9344033496161898,0.12263535551206783,0.921793044216285,0.9339460385041009,0.12239619409226674,0.14341919928534133
peak,1,0.05,50000,500000,0.008,100,99,0.99,0.9264921190952065,0.13586634953491192,0.99,13.84,14.83,0,99,1384,1,0.933243425488874,0.12507896399241947,0.9214107696708108,0.9313373250974281,0.12769243080704834,0.14440860170783357
